"id","price","city","address","property_size","property_type","air_conditioning","fitness_centre","roof_terrace","parking","swimming_pool","garden","security_system","elevator"
1911,"162589.0","Paris","75011 Paris","183.0","Condo/Apartment",False,False,False,False,False,False,False,False
1921,"609028.0","Paris","75010 Paris","624.0","Condo/Apartment",False,False,False,False,False,False,False,False
1924,"95704.0","Paris","75020 Paris","129.0","Condo/Apartment",False,False,False,False,False,False,False,False
1928,"2664497.0","Paris","75001 Paris","1550.0","Condo/Apartment",False,False,False,False,False,False,False,False
1930,"216422.0","Paris","75017 Paris","269.0","Condo/Apartment",False,False,False,False,False,False,False,False
1932,"466559.0","Paris","75003 Paris","409.0","Condo/Apartment",False,False,False,False,False,False,False,False
1938,"282763.0","Paris","75010 Paris","269.0","Condo/Apartment",False,False,False,False,False,False,False,False
1939,"647092.0","Paris","75020 Paris","926.0","Condo/Apartment",False,False,False,False,False,False,False,False
1958,"326265.0","Paris","75013 Paris","312.0","Condo/Apartment",False,False,False,False,False,False,False,False
1959,"239261.0","Paris","75015 Paris","226.0","Condo/Apartment",False,False,False,False,False,False,False,False
1961,"576401.0","Paris","75001 Paris","355.0","Condo/Apartment",False,False,False,False,False,False,False,False
1962,"804787.0","Paris","75006 Paris","700.0","House",False,False,False,False,False,False,False,False
1969,"346928.0","Paris","75003 Paris","344.0","Condo/Apartment",False,False,False,False,False,False,False,False
1971,"48940.0","Paris","75017 Paris","65.0","Condo/Apartment",False,False,False,False,False,False,False,False
1973,"705820.0","Paris","75020 Paris","689.0","Duplex",False,False,False,False,False,False,False,False
1979,"960307.0","Paris","75018 Paris","1270.0","Condo/Apartment",False,False,False,False,False,False,False,False
1980,"70691.0","Paris","75018 Paris","75.0","Condo/Apartment",False,False,False,False,False,False,False,False
1981,"195759.0","Paris","75015 Paris","151.0","Studio apartment",False,False,False,False,False,False,False,False
1985,"338228.0","Paris","18th arrondissement","323.0","Condo/Apartment",False,False,False,False,False,False,False,False
1988,"598152.0","Paris","75014 Paris","743.0","Condo/Apartment",False,False,False,False,False,False,False,False
1990,"891791.0","Paris","75017 Paris","883.0","Condo/Apartment",False,False,False,False,False,False,False,False
1992,"1729204.0","Paris","Parc Monceau, 8th (Golden Triangle - Parc Monceau) HH-15734254","1076.0","Condo/Apartment",False,False,False,False,False,False,False,False
1994,"429582.0","Paris","75018 Paris","377.0","Condo/Apartment",False,False,False,False,False,False,False,False
1997,"342578.0","Paris","75018 Paris","301.0","Condo/Apartment",False,False,False,False,False,False,False,False
2000,"368897.0","Paris","75012 Paris","355.0","Condo/Apartment",False,False,False,False,False,False,False,False
2003,"812291.0","Paris","11th arrondissement of Paris","700.0","Condo/Apartment",False,False,False,False,False,False,False,False
2005,"585102.0","Paris","75017 Paris","560.0","Condo/Apartment",False,False,False,False,False,False,False,False
2007,"651442.0","Paris","75005 Paris","549.0","Condo/Apartment",False,False,False,False,False,False,False,False
2010,"183796.0","Paris","75017 Paris","258.0","Condo/Apartment",False,False,False,False,False,False,False,False
2011,"2001092.0","Paris","75004 Paris","1195.0","Condo/Apartment",False,False,False,False,False,False,False,False
2016,"205547.0","Paris","75018 Paris","194.0","Condo/Apartment",False,False,False,False,False,False,False,False
2017,"804787.0","Paris","75006 Paris","700.0","Condo/Apartment",False,False,False,False,False,False,False,False
2018,"357804.0","Paris","11th arrondissement of Paris","301.0","Condo/Apartment",False,False,False,False,False,False,False,False
2022,"754760.0","Paris","75012 Paris","786.0","Condo/Apartment",False,False,False,False,False,False,False,False
2024,"222948.0","Paris","Paris","205.0","Condo/Apartment",False,False,False,False,False,False,False,False
2026,"419794.0","Paris","Paris","484.0","Condo/Apartment",False,False,False,False,False,False,False,False
2027,"483960.0","Paris","75011 Paris","603.0","Condo/Apartment",False,False,False,False,False,False,False,False
2035,"168570.0","Paris","11th arrondissement of Paris","140.0","Studio apartment",False,False,False,False,False,False,False,False
2036,"390430.0","Paris","75005 Paris","334.0","Studio apartment",False,False,False,False,False,False,False,False
2038,"390430.0","Paris","75018 Paris","495.0","Condo/Apartment",False,False,False,False,False,False,False,False
2039,"278413.0","Paris","75018 Paris","344.0","Condo/Apartment",False,False,False,False,False,False,False,False
2043,"652530.0","Paris","75015 Paris","624.0","Condo/Apartment",False,False,False,False,False,False,False,False
2046,"412181.0","Paris","75020 Paris","614.0","Condo/Apartment",False,False,False,False,False,False,False,False
2049,"271887.0","Paris","75011 Paris","258.0","Condo/Apartment",False,False,False,False,False,False,False,False
2050,"293638.0","Paris","75018 Paris","344.0","Condo/Apartment",False,False,False,False,False,False,False,False
2051,"977707.0","Paris","75016 Paris","1001.0","Condo/Apartment",False,False,False,False,False,False,False,False
2052,"1740080.0","Paris","75016 Paris","1281.0","Condo/Apartment",False,False,False,False,False,False,False,False
2053,"255574.0","Paris","75018 Paris","291.0","Condo/Apartment",False,False,False,False,False,False,False,False
2056,"271887.0","Paris","75019 Paris","355.0","Condo/Apartment",False,False,False,False,False,False,False,False
2058,"948344.0","Paris","75016 Paris","1033.0","Condo/Apartment",False,False,False,False,False,False,False,False
2060,"511148.0","Paris","75001 Paris","624.0","Condo/Apartment",False,False,False,False,False,False,False,False
2063,"407831.0","Paris","75019 Paris","646.0","Condo/Apartment",False,False,False,False,False,False,False,False
2071,"1468192.0","Paris","75012 Paris","936.0","House",False,False,False,False,False,False,False,False
2078,"867865.0","Paris","75007 Paris","570.0","Condo/Apartment",False,False,False,False,False,False,False,False
2083,"609028.0","Paris","75017 Paris","581.0","Condo/Apartment",False,False,False,False,False,False,False,False
2086,"870040.0","Paris","75003 Paris","667.0","Condo/Apartment",False,False,False,False,False,False,False,False
2087,"451333.0","Paris","75005 Paris","409.0","Condo/Apartment",False,False,False,False,False,False,False,False
2088,"761176.0","Paris","75018 Paris","861.0","Condo/Apartment",False,False,False,False,False,False,False,False
2090,"1658514.0","Paris","75006 Paris","915.0","Condo/Apartment",False,False,False,False,False,False,False,False
2091,"1185429.0","Paris","75016 Paris","1044.0","Condo/Apartment",False,False,False,False,False,False,False,False
2097,"565526.0","Paris","75011 Paris","484.0","Condo/Apartment",False,False,False,False,False,False,False,False
2103,"532899.0","Paris","75001 Paris","398.0","Condo/Apartment",False,False,False,False,False,False,False,False
2104,"3208272.0","Paris","75014 Paris","2024.0","House",False,False,False,False,False,False,False,False
2866,"194671.0","Madrid","28005 Madrid","280.0","Condo/Apartment",False,False,False,False,False,False,False,False
2109,"380642.0","Paris","Paris","215.0","Condo/Apartment",False,False,False,False,False,False,False,False
2110,"2172925.0","Paris","75001 Paris","1615.0","Condo/Apartment",False,False,False,False,False,False,False,False
2121,"402393.0","Paris","75018 Paris","344.0","Condo/Apartment",False,False,False,False,False,False,False,False
2128,"3425782.0","Paris","75006 Paris","1776.0","Condo/Apartment",False,False,False,False,False,False,False,False
2132,"5328995.0","Paris","75007 Paris","2734.0","House",False,False,False,False,False,False,False,False
2134,"293638.0","Paris","75010 Paris","291.0","Condo/Apartment",False,False,False,False,False,False,False,False
2139,"924417.0","Paris","75008 Paris","829.0","Condo/Apartment",False,False,False,False,False,False,False,False
2140,"3208272.0","Paris","75010 Paris","2250.0","Condo/Apartment",False,False,False,False,False,False,False,False
2142,"292551.0","Paris","75007 Paris","183.0","Condo/Apartment",False,False,False,False,False,False,False,False
2144,"2169662.0","Paris","75005 Paris","1012.0","Condo/Apartment",False,False,False,False,False,False,False,False
2151,"456771.0","Paris","75019 Paris","506.0","Condo/Apartment",False,False,False,False,False,False,False,False
2153,"304514.0","Paris","75015 Paris","280.0","Condo/Apartment",False,False,False,False,False,False,False,False
2157,"609028.0","Paris","10th arrondissement of Paris","624.0","Condo/Apartment",False,False,False,False,False,False,False,False
2158,"413269.0","Paris","75015 Paris","398.0","Condo/Apartment",False,False,False,False,False,False,False,False
2160,"1402939.0","Paris","75016 Paris","958.0","Condo/Apartment",False,False,False,False,False,False,False,False
2161,"395868.0","Paris","75013 Paris","291.0","Condo/Apartment",False,False,False,False,False,False,False,False
2162,"2283855.0","Paris","3rd arrondissement","1141.0","Condo/Apartment",False,False,False,False,False,False,False,False
2164,"3643292.0","Paris","75006 Paris","2379.0","Condo/Apartment",False,False,False,False,False,False,False,False
2166,"228385.0","Paris","75009 Paris","183.0","Condo/Apartment",False,False,False,False,False,False,False,False
2167,"630779.0","Paris","75011 Paris","538.0","Condo/Apartment",False,False,False,False,False,False,False,False
2168,"353454.0","Paris","75016 Paris","452.0","Condo/Apartment",False,False,False,False,False,False,False,False
2169,"760741.0","Paris","Paris","560.0","Condo/Apartment",False,False,False,False,False,False,False,False
2170,"462209.0","Paris","75009 Paris","452.0","Condo/Apartment",False,False,False,False,False,False,False,False
2172,"2827630.0","Paris","75020 Paris","3240.0","House with flats",False,False,False,False,False,False,False,False
2173,"505711.0","Paris","75011 Paris","581.0","Condo/Apartment",False,False,False,False,False,False,False,False
2174,"444808.0","Paris","75019 Paris","527.0","Condo/Apartment",False,False,False,False,False,False,False,False
2175,"157695.0","Paris","75017 Paris","140.0","Condo/Apartment",False,False,False,False,False,False,False,False
2178,"576401.0","Paris","7 Rue de l'Échelle","355.0","Condo/Apartment",False,False,False,False,False,False,False,False
2180,"570964.0","Paris","Paris","377.0","Condo/Apartment",False,False,False,False,False,False,False,False
2189,"205547.0","Paris","75014 Paris","172.0","Condo/Apartment",False,False,False,False,False,False,False,False
2195,"971073.0","Paris","75014 Paris","947.0","Condo/Apartment",False,False,False,False,False,False,False,False
2196,"201197.0","Paris","75012 Paris","215.0","Condo/Apartment",False,False,False,False,False,False,False,False
2200,"739534.0","Paris","75014 Paris","700.0","Condo/Apartment",False,False,False,False,False,False,False,False
2219,"432845.0","Paris","6 Rue Richard Lenoir, 75011 Paris, France","355.0","Condo/Apartment",False,False,False,False,False,False,False,False
2263,"694944.0","Madrid","28029 Madrid","1184.0","House",False,False,False,False,False,False,False,False
2270,"3480160.0","Madrid","28006 Madrid","1076.0","House",False,False,False,False,False,False,False,False
2273,"368679.0","Madrid","Madrid","431.0","Condo/Apartment",False,False,False,False,False,False,False,False
2311,"192496.0","Madrid","28005 Madrid","614.0","Property",False,False,False,False,False,False,False,False
2317,"196847.0","Madrid","28027 Madrid","517.0","Condo/Apartment",False,False,False,False,False,False,False,False
2325,"70691.0","Madrid","Madrid","549.0","Condo/Apartment",False,False,False,False,False,False,False,False
2328,"2457863.0","Madrid","28004 Madrid","2314.0","Condo/Apartment",False,False,False,False,False,False,False,False
2465,"2664497.0","Madrid","Calle del Marqués de Cubas","2852.0","Condo/Apartment",False,False,False,False,False,False,False,False
2496,"308864.0","Madrid","Madrid","635.0","Condo/Apartment",False,False,False,False,False,False,False,False
2504,"216422.0","Madrid","28039 Madrid","431.0","Condo/Apartment",False,False,False,False,False,False,False,False
2507,"228385.0","Madrid","28012 Madrid","344.0","Condo/Apartment",False,False,False,False,False,False,False,False
2558,"179446.0","Madrid","28042 Madrid","603.0","Condo/Apartment",False,False,False,False,False,False,False,False
2566,"127787.0","Madrid","28041 Madrid","592.0","Condo/Apartment",False,False,False,False,False,False,False,False
2572,"103861.0","Madrid","28037 Madrid","560.0","Condo/Apartment",False,False,False,False,False,False,False,False
2576,"173899.0","Madrid","28037 Madrid","646.0","Condo/Apartment",False,False,False,False,False,False,False,False
2578,"308864.0","Madrid","28034 Madrid","635.0","Condo/Apartment",False,False,False,False,False,False,False,False
2580,"500273.0","Madrid","28010 Madrid","484.0","Condo/Apartment",False,False,False,False,False,False,False,False
2581,"261012.0","Madrid","28005 Madrid","431.0","Condo/Apartment",False,False,False,False,False,False,False,False
2591,"25557424.0","Madrid","28008 Madrid","1938.0","Condo/Apartment",False,False,False,False,False,False,False,False
2594,"206634.0","Madrid","28025 Madrid","710.0","Condo/Apartment",False,False,False,False,False,False,False,False
2606,"239261.0","Madrid","28017 Madrid","527.0","Condo/Apartment",False,False,False,False,False,False,False,False
2666,"174008.0","Madrid","28018 Madrid","592.0","Condo/Apartment",False,False,False,False,False,False,False,False
2676,"331703.0","Madrid","28037 Madrid","990.0","Condo/Apartment",False,False,False,False,False,False,False,False
2679,"293638.0","Madrid","28017 Madrid","1044.0","Condo/Apartment",False,False,False,False,False,False,False,False
2684,"70691.0","Madrid","28053 Madrid","388.0","Condo/Apartment",False,False,False,False,False,False,False,False
2689,"12234937.0","Madrid","28004 Madrid","12400.0","House with flats",False,False,False,False,False,False,False,False
2697,"299076.0","Madrid","Madrid","581.0","Condo/Apartment",False,False,False,False,False,False,False,False
2699,"331703.0","Madrid","28037 Madrid","990.0","Condo/Apartment",False,False,False,False,False,False,False,False
2705,"190321.0","Madrid","28031 Madrid","850.0","Condo/Apartment",False,False,False,False,False,False,False,False
2710,"112018.0","Madrid","28018 Madrid","474.0","Condo/Apartment",False,False,False,False,False,False,False,False
2723,"176183.0","Madrid","28025 Madrid","1044.0","Condo/Apartment",False,False,False,False,False,False,False,False
2737,"162045.0","Madrid","28011 Madrid","441.0","Condo/Apartment",False,False,False,False,False,False,False,False
2751,"244699.0","Madrid","28022 Madrid","818.0","Condo/Apartment",False,False,False,False,False,False,False,False
2756,"250136.0","Madrid","28015 Madrid","431.0","Condo/Apartment",False,False,False,False,False,False,False,False
2757,"739534.0","Madrid","28043 Madrid","1227.0","Condo/Apartment",False,False,False,False,False,False,False,False
2766,"271887.0","Madrid","Madrid","829.0","House",False,False,False,False,False,False,False,False
2771,"160957.0","Madrid","28053 Madrid","377.0","Condo/Apartment",False,False,False,False,False,False,False,False
2779,"641654.0","Madrid","28007 Madrid","1109.0","Condo/Apartment",False,False,False,False,False,False,False,False
2787,"368679.0","Madrid","Madrid","592.0","Condo/Apartment",False,False,False,False,False,False,False,False
2798,"179446.0","Madrid","28037 Madrid","603.0","Condo/Apartment",False,False,False,False,False,False,False,False
2799,"233823.0","Madrid","28034 Madrid","667.0","Condo/Apartment",False,False,False,False,False,False,False,False
2814,"165308.0","Madrid","28030 Madrid","517.0","Condo/Apartment",False,False,False,False,False,False,False,False
2816,"250136.0","Madrid","28045 Madrid","431.0","Condo/Apartment",False,False,False,False,False,False,False,False
2820,"206634.0","Madrid","28025 Madrid","710.0","Condo/Apartment",False,False,False,False,False,False,False,False
2825,"261012.0","Madrid","28005 Madrid","431.0","Condo/Apartment",False,False,False,False,False,False,False,False
2509,"199304.0","Madrid","28025 Madrid","883","Condo/Apartment",False,False,False,False,False,False,False,False
2970,"190321.0","Madrid","28031 Madrid","850.0","Condo/Apartment",False,False,False,False,False,False,False,False
2986,"295814.0","Madrid","28053 Madrid","1335.0","Condo/Apartment",False,False,False,False,False,False,False,False
2994,"146819.0","Madrid","28021 Madrid","689.0","Condo/Apartment",False,False,False,False,False,False,False,False
3005,"505711.0","Madrid","28027 Madrid","990.0","Condo/Apartment",False,False,False,False,False,False,False,False
3011,"172920.0","Madrid","Madrid","377.0","Condo/Apartment",False,False,False,False,False,False,False,False
3015,"195748.0","Madrid","Madrid","743.0","Condo/Apartment",False,False,False,False,False,False,False,False
3051,"390430.0","Madrid","28014 Madrid","581.0","Condo/Apartment",False,False,False,False,False,False,False,False
3071,"195759.0","Madrid","28004 Madrid","786.0","Condo/Apartment",False,False,False,False,False,False,False,False
3074,"95378.0","Madrid","28053 Madrid","764.0","Condo/Apartment",False,False,False,False,False,False,False,False
3076,"233823.0","Madrid","28025 Madrid","635.0","Condo/Apartment",False,False,False,False,False,False,False,False
3077,"345841.0","Madrid","28027 Madrid","667.0","Condo/Apartment",False,False,False,False,False,False,False,False
3082,"141381.0","Madrid","28053 Madrid","667.0","Condo/Apartment",False,False,False,False,False,False,False,False
3172,"2600000.0","Rome","VIALE GIORGIO RIBOTTA 21","225.0","apartment",False,False,False,False,False,False,False,False
3095,"239261.0","Madrid","28034 Madrid","624.0","Condo/Apartment",False,False,False,False,False,False,False,False
3097,"250028.0","Madrid","28005 Madrid","570.0","Condo/Apartment",False,False,False,False,False,False,False,False
3100,"390430.0","Madrid","28014 Madrid","581.0","Condo/Apartment",False,False,False,False,False,False,False,False
3144,"168570.0","Madrid","28053 Madrid","570.0","Condo/Apartment",False,False,False,False,False,False,False,False
3164,"1390000.0","Rome","Via Emilio Praga","420.0","villa",False,False,False,False,False,False,False,False
3170,"2990000.0","Rome","Via dei Colli della Farnesina","580.0","villa",False,False,False,False,False,False,False,False
3171,"2150000.0","Rome","Via Giovanni Paolo Maggini","890.0","villa",False,False,False,False,False,False,False,False
3176,"1250000.0","Rome","Via Saint Vincent","310.0","apartment",False,False,False,False,False,False,False,False
3177,"1349000.0","Rome","Via di Casal Palocco","300.0","villa",False,False,False,False,False,False,False,False
3178,"990000.0","Rome","Via Guido Banti","233.0","apartment",False,False,False,False,False,False,False,False
3179,"1350000.0","Rome","Via Angelo Poliziano","199.0","apartment",False,False,False,False,False,False,False,False
3180,"1990000.0","Rome","Via Borgognona","250.0","apartment",False,False,False,False,False,False,False,False
3181,"6000000.0","Rome","Via Margutta","700.0","apartment",False,False,False,False,False,False,False,False
3183,"1150000.0","Rome","Via Panisperna","240.0","apartment",False,False,False,False,False,False,False,False
3184,"3490000.0","Rome","Via delle Quattro Fontane","200.0","apartment",False,False,False,False,False,False,False,False
3185,"4800000.0","Rome","Via di San Valentino","629.0","apartment",False,False,False,False,False,False,False,False
3186,"1950000.0","Rome","Via Giovanni Bessarione","318.0","apartment",False,False,False,False,False,False,False,False
3187,"2450000.0","Rome","Via di Parione","334.0","apartment",False,False,False,False,False,False,False,False
3188,"2800000.0","Rome","Via del Pozzetto","369.0","apartment",False,False,False,False,False,False,False,False
3189,"1590000.0","Rome","Via Calopezzati","549.0","villa",False,False,False,False,False,False,False,False
3190,"1199000.0","Rome","Via Nemea","225.0","apartment",False,False,False,False,False,False,False,False
3191,"890000.0","Rome","Via Cassia","320.0","villa",False,False,False,False,False,False,False,False
3194,"495000.0","Rome","Via Del Casale Giuliani","150.0","apartment",False,False,False,False,False,False,False,False
3195,"720000.0","Rome","Via Oppido Mamertina","160.0","apartment",False,False,False,False,False,False,False,False
3196,"995000.0","Rome","Via Luigi Chiarini","249.0","villa",False,False,False,False,False,False,False,False
3197,"680000.0","Rome","Corso Trieste","140.0","apartment",False,False,False,False,False,False,False,False
3198,"1400000.0","Rome","Via di Campo Marzio","228.0","apartment",False,False,False,False,False,False,False,False
3199,"1890000.0","Rome","Via Colle Aurelio 1100","780.0","villa",False,False,False,False,False,False,False,False
3200,"3400000.0","Rome","Via Marocco","440.0","villa",False,False,False,False,False,False,False,False
3201,"1290000.0","Rome","Via Antonio Bertoloni","166.0","apartment",False,False,False,False,False,False,False,False
3202,"1950000.0","Rome","Lungotevere Raffaello Sanzio, 5","119.0","apartment",False,False,False,False,False,False,False,False
3203,"458000.0","Rome","Via Sannio","168.0","apartment",False,False,False,False,False,False,False,False
3204,"1370000.0","Rome","Circonvallazione Nomentana","227.0","apartment",False,False,False,False,False,False,False,False
3205,"1000000.0","Rome","Via Sestio Calvino","190.0","apartment",False,False,False,False,False,False,False,False
3207,"695000.0","Rome","Via Appia Nuova, 63","110.0","apartment",False,False,False,False,False,False,False,False
3208,"1230000.0","Rome","Viale Carso","180.0","apartment",False,False,False,False,False,False,False,False
3219,"649000.0","Rome","Circonvallazione Appia","117.0","apartment",False,False,False,False,False,False,False,False
3222,"780000.0","Rome","Via Camillo Serafini","253.0","apartment",False,False,False,False,False,False,False,False
3224,"1280000.0","Rome","Via Antonio Gramsci","265.0","apartment",False,False,False,False,False,False,False,False
3225,"1260000.0","Rome","Via della Camilluccia, 145","205.0","apartment",False,False,False,False,False,False,False,False
3226,"940000.0","Rome","Via Beato Angelico","70.0","apartment",False,False,False,False,False,False,False,False
3227,"490000.0","Rome","Via Casilina","98.0","apartment",False,False,False,False,False,False,False,False
3229,"1100000.0","Rome","Via Giovanni Arrivabene","200.0","apartment",False,False,False,False,False,False,False,False
3233,"1090000.0","Rome","Via dei Gandolfi","275.0","apartment",False,False,False,False,False,False,False,False
3235,"920000.0","Rome","Via Fosso della Castelluccia","420.0","villa",False,False,False,False,False,False,False,False
3236,"610000.0","Rome","Via Duccio Galimberti, 28","115.0","apartment",False,False,False,False,False,False,False,False
3237,"690000.0","Rome","Via Leone IV","124.0","apartment",False,False,False,False,False,False,False,False
3238,"650000.0","Rome","Via Fonteiana, 49","145.0","apartment",False,False,False,False,False,False,False,False
3239,"495000.0","Rome","Via Federico De Roberto, 15","145.0","apartment",False,False,False,False,False,False,False,False
3241,"823000.0","Rome","Via Trotula De Ruggiero","196.0","villa",False,False,False,False,False,False,False,False
3242,"495000.0","Rome","Viale Cortina D'ampezzo 112","79.0","apartment",False,False,False,False,False,False,False,False
3243,"1140000.0","Rome","Via Topino, 30","200.0","apartment",False,False,False,False,False,False,False,False
3244,"1000000.0","Rome","Via Eremo","700.0","villa",False,False,False,False,False,False,False,False
3245,"900000.0","Rome","Via Francesco Siacci","126.0","apartment",False,False,False,False,False,False,False,False
3246,"660000.0","Rome","Via Giuseppe Vasi, 18","143.0","apartment",False,False,False,False,False,False,False,False
3247,"2250000.0","Rome","Piazza Mattei","235.0","apartment",False,False,False,False,False,False,False,False
3248,"830000.0","Rome","Via Clara Francia Chauvet","740.0","villa",False,False,False,False,False,False,False,False
3250,"780000.0","Rome","Via Alfredo Catalani, 26","186.0","apartment",False,False,False,False,False,False,False,False
3252,"2950000.0","Rome","Via Della Camilluccia","400.0","villa",False,False,False,False,False,False,False,False
3253,"4900000.0","Rome","Via Flaminia Nuova, 290","1000.0","villa",False,False,False,False,False,False,False,False
3255,"795000.0","Rome","Piazza Annibaliano","166.0","apartment",False,False,False,False,False,False,False,False
3256,"1600000.0","Rome","via Cola Di Rienzo","250.0","apartment",False,False,False,False,False,False,False,False
3257,"980000.0","Rome","via anagnina 612","550.0","villa",False,False,False,False,False,False,False,False
3258,"1195000.0","Rome","Piazza Gentile da Fabriano, 3","214.0","apartment",False,False,False,False,False,False,False,False
3260,"899000.0","Rome","Viale America","157.0","apartment",False,False,False,False,False,False,False,False
3263,"2600000.0","Rome","Via di Campo Marzio","240.0","apartment",False,False,False,False,False,False,False,False
3266,"4500000.0","Rome","Via di Grottarossa","1000.0","villa",False,False,False,False,False,False,False,False
3267,"2350000.0","Rome","Via dei Gracchi","314.0","apartment",False,False,False,False,False,False,False,False
3279,"3000000.0","Rome","Via di Grottarossa","620.0","villa",False,False,False,False,False,False,False,False
3281,"6200000.0","Rome","Largo Amilcare Ponchielli","575.0","apartment",False,False,False,False,False,False,False,False
3282,"1590000.0","Rome","Via Lamberto Vignoli","600.0","villa",False,False,False,False,False,False,False,False
3283,"1800000.0","Rome","Largo dell'Olgiata, 15","610.0","villa",False,False,False,False,False,False,False,False
3284,"2600000.0","Rome","Via Degli Artisti","280.0","apartment",False,False,False,False,False,False,False,False
3286,"3200000.0","Rome","Piazza Mincio","350.0","apartment",False,False,False,False,False,False,False,False
3288,"1390000.0","Rome","VIA DELLA CAMILLUCCIA","450.0","villa",False,False,False,False,False,False,False,False
3292,"1900000.0","Rome","Via Pompeo Magno","203.0","apartment",False,False,False,False,False,False,False,False
3293,"1790000.0","Rome","Via Della Panetteria, 6","220.0","apartment",False,False,False,False,False,False,False,False
3294,"1600000.0","Rome","Via della Camilluccia","350.0","villa",False,False,False,False,False,False,False,False
3295,"3350000.0","Rome","Via Michele Mercati","383.0","apartment",False,False,False,False,False,False,False,False
3296,"8000000.0","Rome","Via Dei Metelli","567.0","villa",False,False,False,False,False,False,False,False
3299,"1650000.0","Rome","Via Antonio Gramsci","277.0","apartment",False,False,False,False,False,False,False,False
3300,"2750000.0","Rome","Via Emilio de Cavalieri","468.0","apartment",False,False,False,False,False,False,False,False
3301,"1900000.0","Rome","Viale Libano","569.0","villa",False,False,False,False,False,False,False,False
3302,"1900000.0","Rome","Via Vittoria","202.0","apartment",False,False,False,False,False,False,False,False
3303,"4100000.0","Rome","Via Dei Monti Parioli","450.0","apartment",False,False,False,False,False,False,False,False
3304,"6000000.0","Rome","Piazza in Campo Marzio","606.0","apartment",False,False,False,False,False,False,False,False
3306,"1890000.0","Rome","Via Tito Poggi","517.0","villa",False,False,False,False,False,False,False,False
3308,"4550000.0","Rome","Via Della Nocetta","750.0","villa",False,False,False,False,False,False,False,False
3309,"1900000.0","Rome","Via Nazionale","305.0","apartment",False,False,False,False,False,False,False,False
3310,"2300000.0","Rome","Via della Nocetta","139.0","villa",False,False,False,False,False,False,False,False
3311,"9500000.0","Rome","Via di Sant'Alessio","742.0","villa",False,False,False,False,False,False,False,False
3313,"1690000.0","Rome","via delle Isole","247.0","apartment",False,False,False,False,False,False,False,False
3314,"1600000.0","Rome","Via della Croce","169.0","apartment",False,False,False,False,False,False,False,False
3317,"1590000.0","Rome","Via di Tor Fiorenza","350.0","apartment",False,False,False,False,False,False,False,False
3319,"2990000.0","Rome","Via Pompeo Magno","287.0","apartment",False,False,False,False,False,False,False,False
3320,"920000.0","Rome","Via Trausella","323.0","villa",False,False,False,False,False,False,False,False
3321,"3000000.0","Rome","Via Prato Lauro","850.0","villa",False,False,False,False,False,False,False,False
3322,"1480000.0","Rome","via denza","210.0","apartment",False,False,False,False,False,False,False,False
3324,"1290000.0","Rome","Via Nomentana, 1385","500.0","villa",False,False,False,False,False,False,False,False
3326,"7800000.0","Rome","Via di Villa Pepoli","600.0","villa",False,False,False,False,False,False,False,False
3276,"1630000.0","Rome","Unknown","244.0","apartment",False,False,False,False,False,False,False,False
3339,"1190000.0","Rome","Via Pietro Paolo Rubens, 31","231.0","apartment",False,False,False,False,False,False,False,False
3340,"1990000.0","Rome","Via Cassia","380.0","apartment",False,False,False,False,False,False,False,False
3342,"2600000.0","Rome","Via Giulia","210.0","apartment",False,False,False,False,False,False,False,False
3343,"4800000.0","Rome","Via IV Novembre","300.0","apartment",False,False,False,False,False,False,False,False
3344,"620000.0","Rome","Via Del Prato Della Signora, 15","180.0","apartment",False,False,False,False,False,False,False,False
3345,"1350000.0","Rome","Via La Sila","198.0","apartment",False,False,False,False,False,False,False,False
3346,"2600000.0","Rome","Via dei Gracchi","332.0","apartment",False,False,False,False,False,False,False,False
3350,"1400000.0","Rome","Via Luigi Luciani","171.0","apartment",False,False,False,False,False,False,False,False
3351,"550000.0","Rome","Via Giuseppe Lazzati","160.0","villa",False,False,False,False,False,False,False,False
3352,"450000.0","Rome","Via Paolo Emilio Pavolini","273.0","villa",False,False,False,False,False,False,False,False
3353,"780000.0","Rome","Via Franco Lucchini, 16","198.0","apartment",False,False,False,False,False,False,False,False
3355,"1750000.0","Rome","via pitocrito 20","326.0","villa",False,False,False,False,False,False,False,False
3356,"1250000.0","Rome","Via San Martino della Battaglia","285.0","apartment",False,False,False,False,False,False,False,False
3359,"1600000.0","Rome","Via Bolsena","210.0","apartment",False,False,False,False,False,False,False,False
3360,"1490000.0","Rome","Corso Trieste","174.0","apartment",False,False,False,False,False,False,False,False
3361,"1400000.0","Rome","Via Giacinto Bruzzesi","150.0","apartment",False,False,False,False,False,False,False,False
3362,"2200000.0","Rome","via Antonio Bertoloni","210.0","apartment",False,False,False,False,False,False,False,False
3363,"1100000.0","Rome","Via Orazio Vecchi","400.0","villa",False,False,False,False,False,False,False,False
3364,"890000.0","Rome","Via Filippo Nicolai","165.0","apartment",False,False,False,False,False,False,False,False
3366,"850000.0","Rome","Via Adolfo Venturi, 19","180.0","apartment",False,False,False,False,False,False,False,False
3367,"1695000.0","Rome","Via dell'Olmata, 30","173.0","apartment",False,False,False,False,False,False,False,False
3368,"600000.0","Rome","Via Giuseppe Micali","270.0","villa",False,False,False,False,False,False,False,False
3369,"1550000.0","Rome","Lungotevere Dei Mellini","170.0","apartment",False,False,False,False,False,False,False,False
3370,"1350000.0","Rome","Via Marcantonio Colonna","173.0","apartment",False,False,False,False,False,False,False,False
